Description,JSON
"Realtek Jungle SDK version v2.x up to v3.4.14B provides an HTTP web server exposing a management interface that can be used to configure the access point. Two versions of this management interface exists: one based on Go-Ahead named webs and another based on Boa named boa. Both of them are affected by these vulnerabilities. Specifically, these binaries are vulnerable to the following issues: - stack buffer overflow in formRebootCheck due to unsafe copy of submit-url parameter - stack buffer overflow in formWsc due to unsafe copy of submit-url parameter - stack buffer overflow in formWlanMultipleAP due to unsafe copy of submit-url parameter - stack buffer overflow in formWlSiteSurvey due to unsafe copy of ifname parameter - stack buffer overflow in formStaticDHCP due to unsafe copy of hostname parameter - stack buffer overflow in formWsc due to unsafe copy of 'peerPin' parameter - arbitrary command execution in formSysCmd via the sysCmd parameter - arbitrary command injection in formWsc via the 'peerPin' parameter Exploitability of identified issues will differ based on what the end vendor/manufacturer did with the Realtek SDK webserver. Some vendors use it as-is, others add their own authentication implementation, some kept all the features from the server, some remove some of them, some inserted their own set of features. However, given that Realtek SDK implementation is full of insecure calls and that developers tends to re-use those examples in their custom code, any binary based on Realtek SDK webserver will probably contains its own set of issues on top of the Realtek ones (if kept). Successful exploitation of these issues allows remote attackers to gain arbitrary code execution on the device.","{""rootcause"": ""unsafe copy of parameter"", ""weakness"": ""multiple stack buffer overflows"", ""impact"": [""arbitrary command execution"", ""command injection"", ""execute arbitrary code""], ""vector"": """", ""attacker"": ""remote attackers"", ""product"": ""Realtek Jungle SDK"", ""version"": ""v2.x up to v3.4.14B"", ""component"": ""HTTP web server management interface""}"
"ForgeRock AM server before 7.0 has a Java deserialization vulnerability in the jato.pageSession parameter on multiple pages. The exploitation does not require authentication, and remote code execution can be triggered by sending a single crafted /ccversion/* request to the server. The vulnerability exists due to the usage of Sun ONE Application Framework (JATO) found in versions of Java 8 or earlier","{""rootcause"": """", ""weakness"": ""Java deserialization"", ""impact"": ""remote code execution"", ""vector"": ""crafted /ccversion/* request"", ""attacker"": """", ""product"": ""ForgeRock AM server"", ""version"": ""before 7.0"", ""component"": ""jato.pageSession parameter""}"
"A command injection vulnerability in the web server of some Hikvision product. Due to the insufficient input validation, attacker can exploit the vulnerability to launch a command injection attack by sending some messages with malicious commands.","{""rootcause"": """", ""weakness"": ""command injection"", ""impact"": """", ""vector"": """", ""attacker"": ""attacker"", ""product"": ""Hikvision"", ""version"": """", ""component"": ""web server""}"
"An improper input validation vulnerability in Trend Micro Apex One, Apex One as a Service, OfficeScan XG, and Worry-Free Business Security 10.0 SP1 allows a remote attached to upload arbitrary files on affected installations. Please note: an attacker must first obtain the ability to logon to the product?s management console in order to exploit this vulnerability.","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""upload arbitrary files"", ""vector"": """", ""attacker"": ""remote attacker"", ""product"": [""Trend Micro Apex One"", ""Apex One as a Service"", ""OfficeScan XG"", ""Worry-Free Business Security""], ""version"": ""10.0 SP1"", ""component"": """"}"
"A improper input validation vulnerability in Trend Micro Apex One, Apex One as a Service, OfficeScan XG and Worry-Free Business Security 10.0 SP1 allows a local attacker to escalate privileges on affected installations. Please note: an attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability.","{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""escalate privileges"", ""vector"": """", ""attacker"": ""local attacker"", ""product"": [""Trend Micro Apex One"", ""Apex One as a Service"", ""OfficeScan XG"", ""Worry-Free Business Security""], ""version"": ""10.0 SP1"", ""component"": """"}"
Windows LSA Spoofing Vulnerability,"{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Windows"", ""version"": """", ""component"": ""LSA""}"
Zoho ManageEngine ServiceDesk Plus before 11302 is vulnerable to authentication bypass that allows a few REST-API URLs without authentication.,"{""rootcause"": """", ""weakness"": """", ""impact"": ""authentication bypass"", ""vector"": """", ""attacker"": """", ""product"": ""Zoho ManageEngine ServiceDesk Plus"", ""version"": ""before 11302"", ""component"": ""REST-API URLs""}"
Use after free in Portals in Google Chrome prior to 94.0.4606.61 allowed a remote attacker who had compromised the renderer process to potentially perform a sandbox escape via a crafted HTML page.,"{""rootcause"": ""use after free"", ""weakness"": """", ""impact"": ""sandbox escape"", ""vector"": ""crafted HTML page"", ""attacker"": ""remote attacker who had compromised the renderer process"", ""product"": ""Google Chrome"", ""version"": ""prior to 94.0.4606.61"", ""component"": ""Portals""}"
Use after free in V8 in Google Chrome prior to 94.0.4606.71 allowed a remote attacker to potentially exploit heap corruption via a crafted HTML page.,"{""rootcause"": ""use after free"", ""weakness"": """", ""impact"": ""heap corruption"", ""vector"": ""crafted HTML page"", ""attacker"": ""remote attacker"", ""product"": ""Google Chrome"", ""version"": ""prior to 94.0.4606.71"", ""component"": ""V8""}"
"SAP NetWeaver (Visual Composer 7.0 RT) versions - 7.30, 7.31, 7.40, 7.50, without restriction, an attacker authenticated as a non-administrative user can upload a malicious file over a network and trigger its processing, which is capable of running operating system commands with the privilege of the Java Server process. These commands can be used to read or modify any information on the server or shut the server down making it unavailable. ","{""rootcause"": ""improper file upload validation"", ""weakness"": """", ""impact"": ""execute operating system commands"", ""vector"": """", ""attacker"": ""authenticated non-administrative user"", ""product"": ""SAP NetWeaver"", ""version"": [""7.30"", ""7.31"", ""7.40"", ""7.50""], ""component"": ""Visual Composer 7.0 RT""}"
"In kbase_jd_user_buf_pin_pages of mali_kbase_mem.c, there is a possible out of bounds write due to a logic error in the code. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-210470189References: N/A","{""rootcause"": """", ""weakness"": ""out of bounds write"", ""impact"": ""local privilege escalation"", ""vector"": """", ""attacker"": """", ""product"": ""Android kernel"", ""version"": """", ""component"": ""kbase_jd_user_buf_pin_pages of mali_kbase_mem.c""}"
A local privilege escalation vulnerability was found on polkit's pkexec utility. The pkexec application is a setuid tool designed to allow unprivileged users to run commands as privileged users according predefined policies. The current version of pkexec doesn't handle the calling parameters count correctly and ends trying to execute environment variables as commands. An attacker can leverage this by crafting environment variables in such a way it'll induce pkexec to execute arbitrary code. When successfully executed the attack can cause a local privilege escalation given unprivileged users administrative rights on the target machine.,"{""rootcause"": [""improper parameter handling"", ""doesn't validate the argument count""], ""weakness"": """", ""impact"": ""local privilege escalation"", ""vector"": ""crafted environment variables"", ""attacker"": ""unprivileged users"", ""product"": ""polkit"", ""version"": """", ""component"": ""pkexec utility""}"
A crafted request uri-path can cause mod_proxy to forward the request to an origin server choosen by the remote user. This issue affects Apache HTTP Server 2.4.48 and earlier.,"{""rootcause"": ""improper input validation"", ""weakness"": """", ""impact"": ""forward request to attacker-chosen origin server"", ""vector"": ""crafted request uri-path"", ""attacker"": """", ""product"": ""Apache HTTP Server"", ""version"": ""2.4.48 and earlier"", ""component"": ""mod_proxy""}"
Win32k Elevation of Privilege Vulnerability,"{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Windows"", ""version"": """", ""component"": ""Win32k""}"
"An issue was discovered in Aviatrix Controller 6.x before 6.5-1804.1922. Unrestricted upload of a file with a dangerous type is possible, which allows an unauthenticated user to execute arbitrary code via directory traversal.","{""rootcause"": ""Unrestricted upload of a file with a dangerous type"", ""weakness"": """", ""impact"": ""execute arbitrary code"", ""vector"": ""directory traversal"", ""attacker"": ""unauthenticated user"", ""product"": ""Aviatrix Controller"", ""version"": ""6.x before 6.5-1804.1922"", ""component"": """"}"
Windows Installer Elevation of Privilege Vulnerability,"{""rootcause"": """", ""weakness"": """", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Windows"", ""version"": """", ""component"": ""Installer""}"
"It was found that the fix for CVE-2021-41773 in Apache HTTP Server 2.4.50 was insufficient. An attacker could use a path traversal attack to map URLs to files outside the directories configured by Alias-like directives. If files outside of these directories are not protected by the usual default configuration ""require all denied"", these requests can succeed. If CGI scripts are also enabled for these aliased pathes, this could allow for remote code execution. This issue only affects Apache 2.4.49 and Apache 2.4.50 and not earlier versions.","{""rootcause"": ""insufficient fix for CVE-2021-41773"", ""weakness"": """", ""impact"": [""path traversal"", ""remote code execution""], ""vector"": """", ""attacker"": """", ""product"": ""Apache HTTP Server"", ""version"": ""2.4.49 and 2.4.50"", ""component"": """"}"
Sitecore XP 7.5 Initial Release to Sitecore XP 8.2 Update-7 is vulnerable to an insecure deserialization attack where it is possible to achieve remote command execution on the machine. No authentication or special configuration is required to exploit this vulnerability.,"{""rootcause"": ""insecure deserialization"", ""weakness"": """", ""impact"": ""remote command execution"", ""vector"": """", ""attacker"": """", ""product"": ""Sitecore XP"", ""version"": ""7.5 Initial Release to 8.2 Update-7"", ""component"": """"}"
"BQE BillQuick Web Suite 2018 through 2021 before 22.0.9.1 allows SQL injection for unauthenticated remote code execution, as exploited in the wild in October 2021 for ransomware installation. SQL injection can, for example, use the txtID (aka username) parameter. Successful exploitation can include the ability to execute arbitrary code as MSSQLSERVER$ via xp_cmdshell.","{""rootcause"": ""SQL injection"", ""weakness"": """", ""impact"": ""remote code execution"", ""vector"": ""txtID parameter"", ""attacker"": ""unauthenticated attacker"", ""product"": ""BQE BillQuick Web Suite"", ""version"": ""2018 through 2021 before 22.0.9.1"", ""component"": """"}"
Microsoft Excel Security Feature Bypass Vulnerability,"{""rootcause"": ""Security Feature Bypass"", ""weakness"": """", ""impact"": """", ""vector"": """", ""attacker"": """", ""product"": ""Microsoft Excel"", ""version"": """", ""component"": """"}"
"A download of code without integrity check vulnerability in the ""execute restore src-vis"" command of FortiOS before 7.0.3 may allow a local authenticated attacker to download arbitrary files on the device via specially crafted update packages.","{""rootcause"": ""download of code without integrity check"", ""weakness"": """", ""impact"": ""download arbitrary files"", ""vector"": ""specially crafted update packages"", ""attacker"": ""local authenticated attacker"", ""product"": ""FortiOS"", ""version"": ""before 7.0.3"", ""component"": ""execute restore src-vis command""}"
"SAP NetWeaver Application Server ABAP, SAP NetWeaver Application Server Java, ABAP Platform, SAP Content Server 7.53 and SAP Web Dispatcher are vulnerable for request smuggling and request concatenation. An unauthenticated attacker can prepend a victim's request with arbitrary data. This way, the attacker can execute functions impersonating the victim or poison intermediary Web caches. A successful attack could result in complete compromise of Confidentiality, Integrity and Availability of the system. ","{""rootcause"": [""request smuggling"", ""request concatenation""], ""weakness"": """", ""impact"": [""execute functions impersonating the victim"", ""poison intermediary Web caches""], ""vector"": """", ""attacker"": ""unauthenticated attacker"", ""product"": [""SAP NetWeaver Application Server ABAP"", ""SAP NetWeaver Application Server Java"", ""ABAP Platform"", ""SAP Content Server"", ""SAP Web Dispatcher""], ""version"": ""7.53"", ""component"": """"}"
